Observer ,SITE NAME,Date,Start Time,GPS waypoint,"Anth Edge, River, Interior, Both 100m",Anth Edge or Interior 100m,50m Anth or Interior,"50m Anth, Riparian, Interior, Both Anth and River",FocAl Age/Sex,Scan,Activity ,Dist to NN (m) with >10m,# NN within 5 m,lat,lon,Anth Distance,Raw River Distance
Amy Schreier,La Selva,20230604,1106,OHB7753,I,I,I,I,AF,9,R,,,10.435764,-84.020548,127.4553764,127.4382801
Amy Schreier,La Selva,20230604,1106,OHB7753,I,I,I,I,AF,10,R,,,10.435764,-84.020548,127.4553764,127.4382801
Amy Schreier,La Selva,20230604,1106,OHB7753,I,I,I,I,AF,11,R,,,10.435764,-84.020548,127.4553764,127.4382801
Amy Schreier,La Selva,20230604,1106,OHB7753,I,I,I,I,AF,12,R,3,1,10.435764,-84.020548,127.4553764,127.4382801
Amy Schreier,La Selva,20230604,1106,OHB7753,I,I,I,I,AF,13,R,4,1,10.435764,-84.020548,127.4553764,127.4382801
Amy Schreier,La Selva,20230604,1106,OHB7753,I,I,I,I,AF,14,R,4,1,10.435764,-84.020548,127.4553764,127.4382801
Amy Schreier,La Selva,20230604,1106,OHB7753,I,I,I,I,AF,15,R,3,1,10.435764,-84.020548,127.4553764,127.4382801
Reilly Miller,La Selva,20230604,1127,OHB3080,I,I,I,I,AM,1,R,2,2,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1127,OHB3080,I,I,I,I,AM,2,R,2,2,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1127,OHB3080,I,I,I,I,AM,3,R,3,2,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1127,OHB3080,I,I,I,I,AM,4,R,1,2,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1127,OHB3080,I,I,I,I,AM,5,R,1,2,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1127,OHB3080,I,I,I,I,AM,6,R,1,,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1127,OHB3080,I,I,I,I,AM,7,R,0.5,,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1127,OHB3080,I,I,I,I,AM,8,R,0.5,,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1127,OHB3080,I,I,I,I,AM,9,R,0.5,,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1127,OHB3080,I,I,I,I,AM,10,R,0.5,,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1127,OHB3080,I,I,I,I,AM,11,R,0.5,,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1127,OHB3080,I,I,I,I,AM,12,R,0.5,,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1127,OHB3080,I,I,I,I,AM,13,R,0.5,,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1127,OHB3080,I,I,I,I,AM,14,R,0.5,,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1127,OHB3080,I,I,I,I,AM,15,R,0.5,,10.431361,-84.012467,562.5704037,682.3943377
Amy Schreier,La Selva,20230604,1140,OHB7754,I,I,I,I,AM,1,R,,,10.435662,-84.020435,136.0676697,136.1813047
Amy Schreier,La Selva,20230604,1140,OHB7754,I,I,I,I,AM,2,R,,,10.435662,-84.020435,136.0676697,136.1813047
Amy Schreier,La Selva,20230604,1140,OHB7754,I,I,I,I,AM,3,R,1,,10.435662,-84.020435,136.0676697,136.1813047
Amy Schreier,La Selva,20230604,1140,OHB7754,I,I,I,I,AM,4,R,2,,10.435662,-84.020435,136.0676697,136.1813047
Amy Schreier,La Selva,20230604,1140,OHB7754,I,I,I,I,AM,5,R,2,,10.435662,-84.020435,136.0676697,136.1813047
Amy Schreier,La Selva,20230604,1140,OHB7754,I,I,I,I,AM,6,R,2,1,10.435662,-84.020435,136.0676697,136.1813047
Amy Schreier,La Selva,20230604,1140,OHB7754,I,I,I,I,AM,7,R,2,1,10.435662,-84.020435,136.0676697,136.1813047
Amy Schreier,La Selva,20230604,1140,OHB7754,I,I,I,I,AM,8,R,2,1,10.435662,-84.020435,136.0676697,136.1813047
Amy Schreier,La Selva,20230604,1140,OHB7754,I,I,I,I,AM,9,R,2,1,10.435662,-84.020435,136.0676697,136.1813047
Amy Schreier,La Selva,20230604,1140,OHB7754,I,I,I,I,AM,10,R,2,1,10.435662,-84.020435,136.0676697,136.1813047
Amy Schreier,La Selva,20230604,1140,OHB7754,I,I,I,I,AM,11,R,2,1,10.435662,-84.020435,136.0676697,136.1813047
Amy Schreier,La Selva,20230604,1140,OHB7754,I,I,I,I,AM,12,R,2,1,10.435662,-84.020435,136.0676697,136.1813047
Amy Schreier,La Selva,20230604,1140,OHB7754,I,I,I,I,AM,13,R,2,1,10.435662,-84.020435,136.0676697,136.1813047
Amy Schreier,La Selva,20230604,1140,OHB7754,I,I,I,I,AM,14,R,2,1,10.435662,-84.020435,136.0676697,136.1813047
Amy Schreier,La Selva,20230604,1140,OHB7754,I,I,I,I,AM,15,R,2,1,10.435662,-84.020435,136.0676697,136.1813047
Francesca Kaser,La Selva,20230604,1156,OHB1252,I,I,I,I,AF,1,R,2,1,10.4358,-84.0205,122.4922878,122.5499046
Francesca Kaser,La Selva,20230604,1156,OHB1252,I,I,I,I,AF,2,R,2,1,10.4358,-84.0205,122.4922878,122.5499046
Francesca Kaser,La Selva,20230604,1156,OHB1252,I,I,I,I,AF,3,R,2,1,10.4358,-84.0205,122.4922878,122.5499046
Francesca Kaser,La Selva,20230604,1156,OHB1252,I,I,I,I,AF,4,R,2,2,10.4358,-84.0205,122.4922878,122.5499046
Francesca Kaser,La Selva,20230604,1156,OHB1252,I,I,I,I,AF,5,R,1,2,10.4358,-84.0205,122.4922878,122.5499046
Francesca Kaser,La Selva,20230604,1156,OHB1252,I,I,I,I,AF,6,R,1,2,10.4358,-84.0205,122.4922878,122.5499046
Francesca Kaser,La Selva,20230604,1156,OHB1252,I,I,I,I,AF,7,R,1,2,10.4358,-84.0205,122.4922878,122.5499046
Francesca Kaser,La Selva,20230604,1156,OHB1252,I,I,I,I,AF,8,R,1,2,10.4358,-84.0205,122.4922878,122.5499046
Francesca Kaser,La Selva,20230604,1156,OHB1252,I,I,I,I,AF,9,R,1,2,10.4358,-84.0205,122.4922878,122.5499046
Francesca Kaser,La Selva,20230604,1156,OHB1252,I,I,I,I,AF,10,R,1,2,10.4358,-84.0205,122.4922878,122.5499046
Francesca Kaser,La Selva,20230604,1156,OHB1252,I,I,I,I,AF,11,R,1,2,10.4358,-84.0205,122.4922878,122.5499046
Francesca Kaser,La Selva,20230604,1156,OHB1252,I,I,I,I,AF,12,R,1,2,10.4358,-84.0205,122.4922878,122.5499046
Francesca Kaser,La Selva,20230604,1156,OHB1252,I,I,I,I,AF,13,R,1,2,10.4358,-84.0205,122.4922878,122.5499046
Francesca Kaser,La Selva,20230604,1156,OHB1252,I,I,I,I,AF,14,R,1,2,10.4358,-84.0205,122.4922878,122.5499046
Francesca Kaser,La Selva,20230604,1156,OHB1252,I,I,I,I,AF,15,R,2,2,10.4358,-84.0205,122.4922878,122.5499046
Reilly Miller,La Selva,20230604,1158,OHB3081,I,I,I,I,A,1,R,0.5,,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1158,OHB3081,I,I,I,I,A,2,R,0.5,,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1158,OHB3081,I,I,I,I,A,3,R,0.5,,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1158,OHB3081,I,I,I,I,A,4,R,0.5,,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1158,OHB3081,I,I,I,I,A,5,R,0.5,,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1158,OHB3081,I,I,I,I,A,6,R,0.5,,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1158,OHB3081,I,I,I,I,A,7,R,4,,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1158,OHB3081,I,I,I,I,A,8,R,4,,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1158,OHB3081,I,I,I,I,A,9,R,,,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1158,OHB3081,I,I,I,I,A,10,R,,,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1158,OHB3081,I,I,I,I,A,11,R,,,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1158,OHB3081,I,I,I,I,A,12,R,3,2,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1158,OHB3081,I,I,I,I,A,13,R,2,,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1158,OHB3081,I,I,I,I,A,14,OV,,,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1158,OHB3081,I,I,I,I,A,15,OV,,,10.431361,-84.012467,562.5704037,682.3943377
Reilly Miller,La Selva,20230604,1259,OHB3082,I,I,I,I,AM,1,R,4,4,10.430136,-84.008952,184.8049611,422.4428596
Reilly Miller,La Selva,20230604,1259,OHB3082,I,I,I,I,AM,2,R,4,5,10.430136,-84.008952,184.8049611,422.4428596
Reilly Miller,La Selva,20230604,1259,OHB3082,I,I,I,I,AM,3,R,1,6,10.430136,-84.008952,184.8049611,422.4428596
Reilly Miller,La Selva,20230604,1259,OHB3082,I,I,I,I,AM,4,R,1,6,10.430136,-84.008952,184.8049611,422.4428596
Reilly Miller,La Selva,20230604,1259,OHB3082,I,I,I,I,AM,5,R,0,5,10.430136,-84.008952,184.8049611,422.4428596
Reilly Miller,La Selva,20230604,1259,OHB3082,I,I,I,I,AM,6,R,0.5,5,10.430136,-84.008952,184.8049611,422.4428596
Reilly Miller,La Selva,20230604,1259,OHB3082,I,I,I,I,AM,7,R,2,6,10.430136,-84.008952,184.8049611,422.4428596
Reilly Miller,La Selva,20230604,1259,OHB3082,I,I,I,I,AM,8,R,2,6,10.430136,-84.008952,184.8049611,422.4428596
Reilly Miller,La Selva,20230604,1259,OHB3082,I,I,I,I,AM,9,R,2,6,10.430136,-84.008952,184.8049611,422.4428596
Reilly Miller,La Selva,20230604,1259,OHB3082,I,I,I,I,AM,10,R,1,6,10.430136,-84.008952,184.8049611,422.4428596
Reilly Miller,La Selva,20230604,1259,OHB3082,I,I,I,I,AM,11,R,1,7,10.430136,-84.008952,184.8049611,422.4428596
Reilly Miller,La Selva,20230604,1259,OHB3082,I,I,I,I,AM,12,R,1,7,10.430136,-84.008952,184.8049611,422.4428596
Reilly Miller,La Selva,20230604,1259,OHB3082,I,I,I,I,AM,13,R,1,7,10.430136,-84.008952,184.8049611,422.4428596
Reilly Miller,La Selva,20230604,1259,OHB3082,I,I,I,I,AM,14,R,1,6,10.430136,-84.008952,184.8049611,422.4428596
Reilly Miller,La Selva,20230604,1259,OHB3082,I,I,I,I,AM,15,R,0.5,6,10.430136,-84.008952,184.8049611,422.4428596
Reilly Miller,La Selva,20230604,1330,OHB3083,I,I,I,I,AF,1,R,1,6,10.430098,-84.00894,184.1333479,422.9893
Reilly Miller,La Selva,20230604,1330,OHB3083,I,I,I,I,AF,2,R,0,4,10.430098,-84.00894,184.1333479,422.9893
Reilly Miller,La Selva,20230604,1330,OHB3083,I,I,I,I,AF,3,R,0,4,10.430098,-84.00894,184.1333479,422.9893
Reilly Miller,La Selva,20230604,1330,OHB3083,I,I,I,I,AF,4,R,0,4,10.430098,-84.00894,184.1333479,422.9893
Reilly Miller,La Selva,20230604,1330,OHB3083,I,I,I,I,AF,5,R,0,4,10.430098,-84.00894,184.1333479,422.9893
Reilly Miller,La Selva,20230604,1330,OHB3083,I,I,I,I,AF,6,R,0,4,10.430098,-84.00894,184.1333479,422.9893
Reilly Miller,La Selva,20230604,1330,OHB3083,I,I,I,I,AF,7,R,0.5,4,10.430098,-84.00894,184.1333479,422.9893
Reilly Miller,La Selva,20230604,1330,OHB3083,I,I,I,I,AF,8,R,0.5,4,10.430098,-84.00894,184.1333479,422.9893
Reilly Miller,La Selva,20230604,1330,OHB3083,I,I,I,I,AF,9,R,0.5,4,10.430098,-84.00894,184.1333479,422.9893
Reilly Miller,La Selva,20230604,1330,OHB3083,I,I,I,I,AF,10,R,0.5,4,10.430098,-84.00894,184.1333479,422.9893
Reilly Miller,La Selva,20230604,1330,OHB3083,I,I,I,I,AF,11,R,0.5,4,10.430098,-84.00894,184.1333479,422.9893
Reilly Miller,La Selva,20230604,1330,OHB3083,I,I,I,I,AF,12,R,0.5,4,10.430098,-84.00894,184.1333479,422.9893
Reilly Miller,La Selva,20230604,1330,OHB3083,I,I,I,I,AF,13,R,0.5,4,10.430098,-84.00894,184.1333479,422.9893
Reilly Miller,La Selva,20230604,1330,OHB3083,I,I,I,I,AF,14,R,0.5,4,10.430098,-84.00894,184.1333479,422.9893
Reilly Miller,La Selva,20230604,1330,OHB3083,I,I,I,I,AF,15,R,0.5,4,10.430098,-84.00894,184.1333479,422.9893
Reilly Miller,La Selva,20230604,1401,OHB3084,I,I,I,I,AF,1,R,5,1,10.430088,-84.00893,183.2248533,422.4453691
Reilly Miller,La Selva,20230604,1401,OHB3084,I,I,I,I,AF,2,R,5,1,10.430088,-84.00893,183.2248533,422.4453691
Reilly Miller,La Selva,20230604,1401,OHB3084,I,I,I,I,AF,3,R,5,1,10.430088,-84.00893,183.2248533,422.4453691
Reilly Miller,La Selva,20230604,1401,OHB3084,I,I,I,I,AF,4,R,0,2,10.430088,-84.00893,183.2248533,422.4453691
Reilly Miller,La Selva,20230604,1401,OHB3084,I,I,I,I,AF,5,R,0,2,10.430088,-84.00893,183.2248533,422.4453691
Reilly Miller,La Selva,20230604,1401,OHB3084,I,I,I,I,AF,6,R,0,2,10.430088,-84.00893,183.2248533,422.4453691
Reilly Miller,La Selva,20230604,1401,OHB3084,I,I,I,I,AF,7,R,0,2,10.430088,-84.00893,183.2248533,422.4453691
Reilly Miller,La Selva,20230604,1401,OHB3084,I,I,I,I,AF,8,R,0,2,10.430088,-84.00893,183.2248533,422.4453691
Reilly Miller,La Selva,20230604,1401,OHB3084,I,I,I,I,AF,9,R,,0,10.430088,-84.00893,183.2248533,422.4453691
Reilly Miller,La Selva,20230604,1401,OHB3084,I,I,I,I,AF,10,R,,0,10.430088,-84.00893,183.2248533,422.4453691
Reilly Miller,La Selva,20230604,1401,OHB3084,I,I,I,I,AF,11,R,,0,10.430088,-84.00893,183.2248533,422.4453691
Reilly Miller,La Selva,20230604,1401,OHB3084,I,I,I,I,AF,12,R,,,10.430088,-84.00893,183.2248533,422.4453691
Reilly Miller,La Selva,20230604,1401,OHB3084,I,I,I,I,AF,13,R,,,10.430088,-84.00893,183.2248533,422.4453691
Reilly Miller,La Selva,20230604,1401,OHB3084,I,I,I,I,AF,14,R,,,10.430088,-84.00893,183.2248533,422.4453691
Reilly Miller,La Selva,20230604,1401,OHB3084,I,I,I,I,AF,15,OV,,,10.430088,-84.00893,183.2248533,422.4453691
Reilly Miller,La Selva,20230605,721,OHB3085,I,I,I,I,AF,1,R,,0,10.430036,-84.008955,186.8348443,426.9413904
Reilly Miller,La Selva,20230605,721,OHB3085,I,I,I,I,AF,2,R,,0,10.430036,-84.008955,186.8348443,426.9413904
Reilly Miller,La Selva,20230605,721,OHB3085,I,I,I,I,AF,3,R,,0,10.430036,-84.008955,186.8348443,426.9413904
Reilly Miller,La Selva,20230605,721,OHB3085,I,I,I,I,AF,4,R,,0,10.430036,-84.008955,186.8348443,426.9413904
Reilly Miller,La Selva,20230605,721,OHB3085,I,I,I,I,AF,5,R,,0,10.430036,-84.008955,186.8348443,426.9413904
Reilly Miller,La Selva,20230605,721,OHB3085,I,I,I,I,AF,6,R,,0,10.430036,-84.008955,186.8348443,426.9413904
Reilly Miller,La Selva,20230605,721,OHB3085,I,I,I,I,AF,7,R,,0,10.430036,-84.008955,186.8348443,426.9413904
Reilly Miller,La Selva,20230605,721,OHB3085,I,I,I,I,AF,8,R,,0,10.430036,-84.008955,186.8348443,426.9413904
Reilly Miller,La Selva,20230605,721,OHB3085,I,I,I,I,AF,9,R,,0,10.430036,-84.008955,186.8348443,426.9413904
Reilly Miller,La Selva,20230605,721,OHB3085,I,I,I,I,AF,10,R,,0,10.430036,-84.008955,186.8348443,426.9413904
Reilly Miller,La Selva,20230605,721,OHB3085,I,I,I,I,AF,11,R,,0,10.430036,-84.008955,186.8348443,426.9413904
Reilly Miller,La Selva,20230605,721,OHB3085,I,I,I,I,AF,12,R,,0,10.430036,-84.008955,186.8348443,426.9413904
Reilly Miller,La Selva,20230605,721,OHB3085,I,I,I,I,AF,13,R,,0,10.430036,-84.008955,186.8348443,426.9413904
Reilly Miller,La Selva,20230605,721,OHB3085,I,I,I,I,AF,14,R,,0,10.430036,-84.008955,186.8348443,426.9413904
Reilly Miller,La Selva,20230605,721,OHB3085,I,I,I,I,AF,15,R,,0,10.430036,-84.008955,186.8348443,426.9413904
Reilly Miller,La Selva,20230605,752,OHB3086,B,E,I,I,AF,1,R,0,1,10.432677,-84.004861,58.37722366,58.36786177
Reilly Miller,La Selva,20230605,752,OHB3086,B,E,I,I,AF,2,R,0,1,10.432677,-84.004861,58.37722366,58.36786177
Reilly Miller,La Selva,20230605,752,OHB3086,B,E,I,I,AF,3,R,0,1,10.432677,-84.004861,58.37722366,58.36786177
Reilly Miller,La Selva,20230605,752,OHB3086,B,E,I,I,AF,4,R,0,1,10.432677,-84.004861,58.37722366,58.36786177
Reilly Miller,La Selva,20230605,752,OHB3086,B,E,I,I,AF,5,R,0,1,10.432677,-84.004861,58.37722366,58.36786177
Reilly Miller,La Selva,20230605,752,OHB3086,B,E,I,I,AF,6,R,0,1,10.432677,-84.004861,58.37722366,58.36786177
Reilly Miller,La Selva,20230605,752,OHB3086,B,E,I,I,AF,7,R,0,1,10.432677,-84.004861,58.37722366,58.36786177
Reilly Miller,La Selva,20230605,752,OHB3086,B,E,I,I,AF,8,R,0,1,10.432677,-84.004861,58.37722366,58.36786177
Reilly Miller,La Selva,20230605,752,OHB3086,B,E,I,I,AF,9,R,0,1,10.432677,-84.004861,58.37722366,58.36786177
Reilly Miller,La Selva,20230605,752,OHB3086,B,E,I,I,AF,10,R,0,1,10.432677,-84.004861,58.37722366,58.36786177
Reilly Miller,La Selva,20230605,752,OHB3086,B,E,I,I,AF,11,R,0,1,10.432677,-84.004861,58.37722366,58.36786177
Reilly Miller,La Selva,20230605,752,OHB3086,B,E,I,I,AF,12,R,0,1,10.432677,-84.004861,58.37722366,58.36786177
Reilly Miller,La Selva,20230605,752,OHB3086,B,E,I,I,AF,13,R,0,1,10.432677,-84.004861,58.37722366,58.36786177
Reilly Miller,La Selva,20230605,752,OHB3086,B,E,I,I,AF,14,R,0,1,10.432677,-84.004861,58.37722366,58.36786177
Reilly Miller,La Selva,20230605,752,OHB3086,B,E,I,I,AF,15,R,0,1,10.432677,-84.004861,58.37722366,58.36786177
Reilly Miller,La Selva,20230605,823,OHB3087,B,E,I,I,J,1,R,0,1,10.432594,-84.004884,53.71654746,53.68416518
Reilly Miller,La Selva,20230605,823,OHB3087,B,E,I,I,J,2,R,0.5,1,10.432594,-84.004884,53.71654746,53.68416518
Reilly Miller,La Selva,20230605,823,OHB3087,B,E,I,I,J,3,R,0,1,10.432594,-84.004884,53.71654746,53.68416518
Reilly Miller,La Selva,20230605,823,OHB3087,B,E,I,I,J,4,R,0,1,10.432594,-84.004884,53.71654746,53.68416518
Reilly Miller,La Selva,20230605,823,OHB3087,B,E,I,I,J,5,R,0.5,1,10.432594,-84.004884,53.71654746,53.68416518
Reilly Miller,La Selva,20230605,823,OHB3087,B,E,I,I,J,6,F,1,1,10.432594,-84.004884,53.71654746,53.68416518
Reilly Miller,La Selva,20230605,823,OHB3087,B,E,I,I,J,7,R,0,1,10.432594,-84.004884,53.71654746,53.68416518
Reilly Miller,La Selva,20230605,823,OHB3087,B,E,I,I,J,8,F,0.5,1,10.432594,-84.004884,53.71654746,53.68416518
Reilly Miller,La Selva,20230605,823,OHB3087,B,E,I,I,J,9,L,2,1,10.432594,-84.004884,53.71654746,53.68416518
Reilly Miller,La Selva,20230605,823,OHB3087,B,E,I,I,J,10,R,3,,10.432594,-84.004884,53.71654746,53.68416518
Reilly Miller,La Selva,20230605,823,OHB3087,B,E,I,I,J,11,L,,,10.432594,-84.004884,53.71654746,53.68416518
Reilly Miller,La Selva,20230605,823,OHB3087,B,E,I,I,J,12,OV,,,10.432594,-84.004884,53.71654746,53.68416518
Reilly Miller,La Selva,20230605,823,OHB3087,B,E,I,I,J,13,OV,,,10.432594,-84.004884,53.71654746,53.68416518
Reilly Miller,La Selva,20230605,823,OHB3087,B,E,I,I,J,14,OV,,,10.432594,-84.004884,53.71654746,53.68416518
Reilly Miller,La Selva,20230605,823,OHB3087,B,E,I,I,J,15,OV,,,10.432594,-84.004884,53.71654746,53.68416518
Reilly Miller,La Selva,20230605,854,OHB3088,I,I,I,I,A,1,R,,,10.433163,-84.003312,131.6952694,236.1356519
Reilly Miller,La Selva,20230605,854,OHB3088,I,I,I,I,A,2,R,,,10.433163,-84.003312,131.6952694,236.1356519
Reilly Miller,La Selva,20230605,854,OHB3088,I,I,I,I,A,3,R,,,10.433163,-84.003312,131.6952694,236.1356519
Reilly Miller,La Selva,20230605,854,OHB3088,I,I,I,I,A,4,R,,,10.433163,-84.003312,131.6952694,236.1356519
Reilly Miller,La Selva,20230605,854,OHB3088,I,I,I,I,A,5,R,,,10.433163,-84.003312,131.6952694,236.1356519
Reilly Miller,La Selva,20230605,854,OHB3088,I,I,I,I,A,6,R,,,10.433163,-84.003312,131.6952694,236.1356519
Reilly Miller,La Selva,20230605,854,OHB3088,I,I,I,I,A,7,R,,,10.433163,-84.003312,131.6952694,236.1356519
Reilly Miller,La Selva,20230605,854,OHB3088,I,I,I,I,A,8,R,,,10.433163,-84.003312,131.6952694,236.1356519
Reilly Miller,La Selva,20230605,854,OHB3088,I,I,I,I,A,9,R,,,10.433163,-84.003312,131.6952694,236.1356519
Reilly Miller,La Selva,20230605,854,OHB3088,I,I,I,I,A,10,R,3,,10.433163,-84.003312,131.6952694,236.1356519
Reilly Miller,La Selva,20230605,854,OHB3088,I,I,I,I,A,11,R,2,4,10.433163,-84.003312,131.6952694,236.1356519
Reilly Miller,La Selva,20230605,854,OHB3088,I,I,I,I,A,12,R,0.5,,10.433163,-84.003312,131.6952694,236.1356519
Reilly Miller,La Selva,20230605,854,OHB3088,I,I,I,I,A,13,R,2,2,10.433163,-84.003312,131.6952694,236.1356519
Reilly Miller,La Selva,20230605,854,OHB3088,I,I,I,I,A,14,R,,,10.433163,-84.003312,131.6952694,236.1356519
Reilly Miller,La Selva,20230605,854,OHB3088,I,I,I,I,A,15,R,,,10.433163,-84.003312,131.6952694,236.1356519
Reilly Miller,La Selva,20230605,927,OHB3089,B,E,I,I,AF,1,R,0.5,3,10.432592,-84.004883,53.77145299,53.74102745
Reilly Miller,La Selva,20230605,927,OHB3089,B,E,I,I,AF,2,R,0.5,3,10.432592,-84.004883,53.77145299,53.74102745
Reilly Miller,La Selva,20230605,927,OHB3089,B,E,I,I,AF,3,R,0.5,,10.432592,-84.004883,53.77145299,53.74102745
Reilly Miller,La Selva,20230605,927,OHB3089,B,E,I,I,AF,4,R,0.5,,10.432592,-84.004883,53.77145299,53.74102745
Reilly Miller,La Selva,20230605,927,OHB3089,B,E,I,I,AF,5,R,0.5,,10.432592,-84.004883,53.77145299,53.74102745
Reilly Miller,La Selva,20230605,927,OHB3089,B,E,I,I,AF,6,R,0.5,,10.432592,-84.004883,53.77145299,53.74102745
Reilly Miller,La Selva,20230605,927,OHB3089,B,E,I,I,AF,7,R,0.5,,10.432592,-84.004883,53.77145299,53.74102745
Reilly Miller,La Selva,20230605,927,OHB3089,B,E,I,I,AF,8,R,0.5,,10.432592,-84.004883,53.77145299,53.74102745
Reilly Miller,La Selva,20230605,927,OHB3089,B,E,I,I,AF,9,R,0.5,,10.432592,-84.004883,53.77145299,53.74102745
Reilly Miller,La Selva,20230605,927,OHB3089,B,E,I,I,AF,10,R,0.5,,10.432592,-84.004883,53.77145299,53.74102745
Reilly Miller,La Selva,20230605,927,OHB3089,B,E,I,I,AF,11,R,0.5,,10.432592,-84.004883,53.77145299,53.74102745
Reilly Miller,La Selva,20230605,927,OHB3089,B,E,I,I,AF,12,R,0.5,,10.432592,-84.004883,53.77145299,53.74102745
Reilly Miller,La Selva,20230605,927,OHB3089,B,E,I,I,AF,13,R,1,,10.432592,-84.004883,53.77145299,53.74102745
Reilly Miller,La Selva,20230605,927,OHB3089,B,E,I,I,AF,14,R,0.5,,10.432592,-84.004883,53.77145299,53.74102745
Reilly Miller,La Selva,20230605,927,OHB3089,B,E,I,I,AF,15,R,0.5,,10.432592,-84.004883,53.77145299,53.74102745
Amy Schreier,La Selva,20230605,930,OHB7755,B,E,I,I,AF,1,R,>10,0,10.432789,-84.004591,90.13064292,90.13465494
Amy Schreier,La Selva,20230605,930,OHB7755,B,E,I,I,AF,2,R,>10,0,10.432789,-84.004591,90.13064292,90.13465494
Amy Schreier,La Selva,20230605,930,OHB7755,B,E,I,I,AF,3,R,>10,0,10.432789,-84.004591,90.13064292,90.13465494
Amy Schreier,La Selva,20230605,930,OHB7755,B,E,I,I,AF,4,R,>10,0,10.432789,-84.004591,90.13064292,90.13465494
Amy Schreier,La Selva,20230605,930,OHB7755,B,E,I,I,AF,5,R,>10,0,10.432789,-84.004591,90.13064292,90.13465494
Amy Schreier,La Selva,20230605,930,OHB7755,B,E,I,I,AF,6,L,,,10.432789,-84.004591,90.13064292,90.13465494
Amy Schreier,La Selva,20230605,930,OHB7755,B,E,I,I,AF,7,R,>10,0,10.432789,-84.004591,90.13064292,90.13465494
Amy Schreier,La Selva,20230605,930,OHB7755,B,E,I,I,AF,8,R,>10,0,10.432789,-84.004591,90.13064292,90.13465494
Amy Schreier,La Selva,20230605,930,OHB7755,B,E,I,I,AF,9,R,>10,0,10.432789,-84.004591,90.13064292,90.13465494
Amy Schreier,La Selva,20230605,930,OHB7755,B,E,I,I,AF,10,R,>10,0,10.432789,-84.004591,90.13064292,90.13465494
Amy Schreier,La Selva,20230605,930,OHB7755,B,E,I,I,AF,11,R,>10,0,10.432789,-84.004591,90.13064292,90.13465494
Amy Schreier,La Selva,20230605,930,OHB7755,B,E,I,I,AF,12,R,>10,0,10.432789,-84.004591,90.13064292,90.13465494
Amy Schreier,La Selva,20230605,930,OHB7755,B,E,I,I,AF,13,R,>10,0,10.432789,-84.004591,90.13064292,90.13465494
Amy Schreier,La Selva,20230605,930,OHB7755,B,E,I,I,AF,14,R,>10,0,10.432789,-84.004591,90.13064292,90.13465494
Amy Schreier,La Selva,20230605,930,OHB7755,B,E,I,I,AF,15,R,>10,0,10.432789,-84.004591,90.13064292,90.13465494
Reilly Miller,La Selva,20230605,959,OHB3090,B,E,I,I,AM,1,R,0.5,3,10.43259,-84.004898,52.12131652,52.08957667
Reilly Miller,La Selva,20230605,959,OHB3090,B,E,I,I,AM,2,R,0.5,3,10.43259,-84.004898,52.12131652,52.08957667
Reilly Miller,La Selva,20230605,959,OHB3090,B,E,I,I,AM,3,R,0.5,3,10.43259,-84.004898,52.12131652,52.08957667
