LAT,LONG,WAYPOINT,#Howl bouts per 30 min sample,roar bouts per hour,Anth Distance (m),Raw River Distance (m)
10.44057797,-84.01174097,OHS825,,2,82.23019845,82.27682924
10.44059398,-84.011775,OHS826,,2,79.07856322,79.15795994
10.44055902,-84.01172203,OHS827,,2,83.78032138,83.79704595
10.44050597,-84.01175397,OHS828,,0,79.28012873,79.23492239
10.440296,-84.01174298,OHS829,,4,79.58809858,79.53977115
10.43118898,-84.00578597,OHS830,,0,0,57.08727072
10.430963,-84.00545396,OHS831,,0,17.19451192,30.73894149
10.42963397,-84.00591999,OHS832,,0,83.76681098,155.0521091
10.42959197,-84.00592896,OHS833,,0,88.49278016,158.276349
10.42961201,-84.00590398,OHS834,,2,85.5392124,154.7849767
10.42966004,-84.00531499,OHS835,,0,45.11495686,99.30849394
10.42970002,-84.00523896,OHS836,,0,36.13666746,90.07902663
10.42972701,-84.00526201,OHS837,,0,38.37013006,90.13813855
10.43267903,-84.00669197,OHS838,,0,85.29332517,85.72279951
10.43248901,-84.00667202,OHS839,,0,90.85214509,90.87734327
10.43266604,-84.00670496,OHS840,,0,87.03886449,87.44536821
10.43292001,-84.00656599,OHS841,,0,68.95675203,68.94310124
10.430963,-84.00433204,OHS842,,0,1.024294224,38.023011
10.43131001,-84.004655,OHS843,,0,9.933069646,28.88550355
10.43178803,-84.00463496,OHS844,,0,8.64991158,50.8669458
10.43212499,-84.00467201,OHS845,,0,45.28638272,62.44221228
10.43271398,-84.00490603,OHS846,,0,54.62015262,54.62882054
10.43285203,-84.00475902,OHS847,,0,73.9494747,73.92639968
10.43287097,-84.00484904,OHS848,,0,64.87190304,64.89093216
10.43278699,-84.00488701,OHS849,,0,58.59473266,58.5768748
10.43285103,-84.00479296,OHS850,,0,70.31565976,70.29070263
10.43286502,-84.00477,OHS851,,0,73.13587535,73.11460945
10.43288598,-84.004727,OHS852,,0,78.26485776,78.25692429
10.43276997,-84.00480302,OHS853,,0,67.07704362,67.08387845
10.43279302,-84.00485599,OHS854,,0,62.05568232,62.03729156
10.432732,-84.00489497,OHS855,,0,56.27661812,56.29042447
10.43252598,-84.00497602,OHS856,,2,42.10350506,42.07349475
10.43073703,-84.00361497,OHS857,,2,0.026525719,83.98424169
10.43048599,-84.003663,OHS858,,2,4.643942118,62.44506436
10.43046696,-84.00370801,OHS859,,0,9.957061196,57.19154737
10.43045699,-84.00373299,OHS860,,0,12.90259886,54.3132295
10.43046604,-84.00372997,OHS861,,0,12.29674744,55.15645144
10.43040804,-84.00371497,OHS862,,0,14.0125706,52.84482695
10.43035297,-84.00372896,OHS863,,2,19.46259311,48.10778365
10.43035104,-84.00344297,OHS864,,0,0,73.74442251
10.43036202,-84.00347399,OHS865,,2,0,71.63380763
10.43032598,-84.00342403,OHS866,,0,0,74.0104182
10.43032799,-84.00342302,OHS867,,0,0,74.22017291
10.430272,-84.00334398,OHS868,,0,0,78.65677914
10.43036697,-84.00328003,OHS869,,0,0,88.47628521
10.44103696,-84.01179998,OHS870,,0,101.7830064,102.1593902
10.43616699,-84.00572302,OHS871,,2,86.39105061,167.9551335
10.43633002,-84.00575303,OHS872,,0,98.48242232,175.3851619
10.43482304,-84.00545103,OHS873,,0,16.49050032,84.36558242
10.43485598,-84.00542102,OHS874,,0,19.63717673,89.27589465
10.435033,-84.00547701,OHS875,,2,23.64847559,99.66765672
10.43511104,-84.00553602,OHS876,,2,24.42714684,101.6605651
10.43511003,-84.00554599,OHS877,,0,23.53397084,100.8360441
10.43508899,-84.00560902,OHS878,,0,16.79531196,94.43259776
10.43516602,-84.00559301,OHS879,,0,23.72796243,101.8809247
10.43504197,-84.005576,OHS880,,0,16.12754927,93.03140067
10.43511196,-84.00565797,OHS881,,2,14.42964109,92.64294011
10.43530801,-84.00564901,OHS882,,0,29.48276373,108.9680838
10.43563097,-84.00625602,OHS883,,4,3.98160728,84.9087075
10.43558504,-84.00624102,OHS884,,2,0.766949449,82.79163748
10.43547498,-84.00637002,OHS885,,0,7.195592631,64.12909116
10.43558696,-84.00656498,OHS886,,0,12.84567068,56.24056811
10.435507,-84.00693102,OHS887,,0,18.13067342,18.08196103
10.43554698,-84.00693303,OHS888,,0,20.23257097,20.19047605
10.43558998,-84.00692004,OHS889,,0,23.92867184,23.8783302
10.43557699,-84.00705096,OHS890,,0,10.89161238,10.87910948
10.43551899,-84.00702104,OHS891,,2,10.37526873,10.33713551
10.43551303,-84.00690604,OHS892,,0,20.68312759,20.76867016
10.43558998,-84.00700101,OHS893,,0,16.35969349,16.32845092
10.43564304,-84.00693504,OHS894,,0,25.53444958,25.53487264
10.43567497,-84.00698902,OHS895,,0,21.79659907,21.77024615
10.43559501,-84.00702003,OHS896,,2,14.81865232,14.8122753
10.43559803,-84.00704904,OHS897,,4,12.14711808,12.12227075
10.434917,-84.00610699,OHS898,,2,28.55696281,42.81168983
10.43489797,-84.00615896,OHS899,,0,28.67142708,37.26460614
10.43528002,-84.00590097,OHS900,,2,6.636166871,87.04282242
10.43491297,-84.00575596,OHS901,,0,8.143348931,69.19315119
10.43473997,-84.00544398,OHS902,,0,20.51638505,78.188935
10.43472597,-84.00553099,OHS903,,2,14.27278391,70.52687889
10.43464199,-84.00526503,OHS904,,0,42.92864806,84.77111103
10.43471097,-84.00536603,OHS905,,0,29.57030666,82.11382933
10.43462497,-84.005246,OHS906,,0,45.67079224,84.8803654
10.43471801,-84.00534298,OHS907,,0,31.46534046,84.48752982
10.43475204,-84.00519404,OHS908,,2,45.64933119,98.88335073
10.43435298,-84.00512002,OHS909,,0,75.1429385,76.3791076
10.43132803,-84.00465198,OHS910,,0,9.77252535,30.22529658
10.43134304,-84.00453597,OHS911,,0,2.449641735,41.87991235
10.43116903,-84.00449901,OHS912,,0,0,35.06631493
10.43116501,-84.00457202,OHS913,,0,3.986476168,28.05044544
10.43120499,-84.00456497,OHS914,,0,0.851388745,31.06738269
10.43088497,-84.00415904,OHS915,,0,1.666562675,48.98388435
10.43082604,-84.00406701,OHS916,,0,0.82564041,53.77428565
10.43081196,-84.00407103,OHS917,,0,1.577230882,52.55755056
10.43080903,-84.00404798,OHS918,,0,0,54.45201989
10.43080199,-84.00404597,OHS919,,0,0,54.1886171
10.43079796,-84.00404002,OHS920,,0,0,54.47085455
10.43079201,-84.004038,OHS921,,0,0,54.28331879
10.43086602,-84.00410397,OHS922,,0,3.391397256,52.846502
10.43085898,-84.00410699,OHS923,,0,4.189632745,52.13679182
10.43085303,-84.00411897,OHS924,,0,4.9274993,50.67921685
10.43087097,-84.00417304,OHS925,,0,3.307084637,46.85413765
10.432919,-84.00480897,OHS926,,2,70.49129227,70.49756773
10.43286301,-84.00482104,OHS927,,2,67.6494092,67.64183934
10.43285899,-84.004799,OHS928,,0,69.89082905,69.87017187
10.432761,-84.00489799,OHS929,,2,56.74383384,56.73471664
10.43267199,-84.00490503,OHS930,,2,53.58045314,53.5620045
10.43213697,-84.00471702,OHS931,,0,47.79094824,58.07498263
10.43221903,-84.004699,OHS932,,0,56.08547064,62.46972247
10.43219296,-84.00476103,OHS933,,2,55.16758904,55.14977701
10.431192,-84.00448602,OHS934,,2,0,37.62324365
10.43126701,-84.00456397,OHS935,,0,0.107447239,34.81465205
10.43145896,-84.00439197,OHS936,,0,0.277969673,62.0678996
10.43147103,-84.00440597,OHS937,,2,0,61.47771056
10.43180899,-84.00470797,OHS938,,0,16.02501802,44.61043573
10.43180597,-84.00471803,OHS939,,0,16.74772197,43.4707051
10.43197998,-84.00471803,OHS940,,0,31.63061547,51.58835555
10.43229103,-84.00471199,OHS941,,0,63.29960111,63.27883209
10.43222498,-84.00471803,OHS942,,0,57.20669733,60.63445218
10.43228198,-84.00478802,OHS943,,0,55.00539311,55.00171972
10.43271197,-84.00482599,OHS944,,0,63.09317599,63.0681205
10.43274902,-84.00491802,OHS945,,2,54.28988197,54.29016868
10.43292001,-84.004842,OHS946,,0,67.03543585,67.03211242
10.43282496,-84.00485096,OHS947,,0,63.44510718,63.42396911
10.43370497,-84.00475902,OHS948,,0,89.97913693,89.96970317
10.43372199,-84.00479497,OHS949,,2,86.22417411,86.2266541
10.43368201,-84.00466698,OHS950,,0,99.79522423,99.77762825
10.43371201,-84.00470302,OHS951,,0,96.16078625,96.15207663
10.43363398,-84.00458501,OHS952,,0,108.2510296,108.2343543
10.43373599,-84.00470403,OHS953,,0,96.29008745,96.30166088
10.43373196,-84.00473697,OHS954,,0,92.65455846,92.66456798
10.43361101,-84.00464603,OHS955,,0,101.3617005,101.3384995
10.43357698,-84.00469003,OHS956,,0,96.21926133,96.18931362
10.43357103,-84.00456598,OHS957,,0,109.6998347,109.669968
10.43347598,-84.00466296,OHS958,,0,98.16662401,98.17423138
10.43350901,-84.00469297,OHS959,,0,95.22090025,95.18650034
10.43354002,-84.004541,OHS960,,0,112.1167086,112.076127
10.43353097,-84.00458601,OHS961,,0,107.1135776,107.0713604
10.43355896,-84.00465701,OHS962,,0,99.6439865,99.61413981
10.43339401,-84.00456103,OHS963,,0,108.4995785,108.5226797
10.43345301,-84.00457101,OHS964,,0,107.9736334,107.9764754
10.43352904,-84.004598,OHS965,,0,105.7861077,105.7438073
10.43364203,-84.00470604,OHS966,,0,95.12608242,95.11121114
10.43365804,-84.00474804,OHS967,,0,90.7094836,90.69191403
10.43387898,-84.00475499,OHS968,,0,93.44044595,93.40424514
10.433897,-84.00487502,OHS969,,0,81.36759757,81.28924718
10.43389801,-84.00484996,OHS970,,0,84.02696063,83.94336657
10.43385602,-84.00477796,OHS971,,0,90.37936945,90.36446988
10.43394897,-84.00481903,OHS972,,0,88.89715711,88.89491889
10.43392399,-84.00480696,OHS973,,0,89.37417364,89.30518828
10.432717,-84.004871,OHS974,,0,58.43172936,58.4302969
10.43268498,-84.00488902,OHS975,,0,55.65710241,55.62697308
10.43275103,-84.00489296,OHS976,,0,57.00722977,57.01251005
10.43282798,-84.00479003,OHS977,,0,70.00114798,69.98553563
10.43286603,-84.00474301,OHS978,,0,76.03063841,76.00664417
10.43279604,-84.00470403,OHS979,,0,78.30227278,78.3084222
10.43288296,-84.00481199,OHS980,,0,69.13102318,69.15402463
10.43288598,-84.00478601,OHS981,,2,71.9766402,71.99473018
10.43294298,-84.00473597,OHS982,,2,78.91130133,78.91202277
10.43286201,-84.004699,OHS983,,0,80.59662482,80.57579761
10.43275799,-84.004728,OHS984,,0,74.7294171,74.73835208
10.43279998,-84.00486899,OHS985,,0,60.85267882,60.84023116
10.43280602,-84.00480604,OHS986,,0,67.71496806,67.69692461
10.43282798,-84.00481199,OHS987,,0,67.66799619,67.64989619
10.43274902,-84.00483697,OHS988,,0,62.90124233,62.91384556
10.43282496,-84.00486404,OHS989,,0,62.05583554,62.03321632
10.43285999,-84.00457604,OHS990,,0,93.61999947,93.6016411
10.43287299,-84.00453899,OHS991,,0,97.90379042,97.88734099
10.43279202,-84.00469003,OHS992,,0,79.68009164,79.68969468
10.43282898,-84.004685,OHS993,,0,81.20665025,81.18810697
10.43287902,-84.004799,OHS994,,0,70.4122465,70.42367731
10.43278598,-84.00484904,OHS995,,0,62.61502907,62.59649686
10.42739198,-84.00807498,OHS996,,0,320.2717267,487.5931085
10.42736499,-84.00818897,OHS997,,0,326.9059423,500.1723229
10.42318502,-84.009243,OHS998,,0,803.2593808,848.6522898
10.43280702,-84.00696597,OHS999,,2,112.8235118,113.0330204
