"","date","id","activity","dist_NN","num_NN","lat","lon","anth_dist","riv_dist","edge_type","Rest","Feed","Move","Social"
"9450",20220602,"OHB7604","F","3",1,10.43201,-84.0047,33.88265235,54.74884771,"B",0,1,0,0
"9451",20220602,"OHB7604",NA,NA,NA,10.43201,-84.0047,33.88265235,54.74884771,"B",NA,NA,NA,NA
"9452",20220602,"OHB7604",NA,NA,NA,10.43201,-84.0047,33.88265235,54.74884771,"B",NA,NA,NA,NA
"9453",20220602,"OHB7604",NA,NA,NA,10.43201,-84.0047,33.88265235,54.74884771,"B",NA,NA,NA,NA
"9454",20220602,"OHB7604",NA,NA,NA,10.43201,-84.0047,33.88265235,54.74884771,"B",NA,NA,NA,NA
"9455",20220602,"OHB7604",NA,NA,NA,10.43201,-84.0047,33.88265235,54.74884771,"B",NA,NA,NA,NA
"9456",20220602,"OHB7605","F","4",1,10.43219,-84.0048,50.95479144,50.94486656,"B",0,1,0,0
"9457",20220602,"OHB7605","F","3",1,10.43219,-84.0048,50.95479144,50.94486656,"B",0,1,0,0
"9458",20220602,"OHB7605","F","5",1,10.43219,-84.0048,50.95479144,50.94486656,"B",0,1,0,0
"9459",20220602,"OHB7605","R","10",0,10.43219,-84.0048,50.95479144,50.94486656,"B",1,0,0,0
"9460",20220602,"OHB7605","F","8",0,10.43219,-84.0048,50.95479144,50.94486656,"B",0,1,0,0
"9461",20220602,"OHB7605","F",NA,0,10.43219,-84.0048,50.95479144,50.94486656,"B",0,1,0,0
"9462",20220602,"OHB7605","F",NA,0,10.43219,-84.0048,50.95479144,50.94486656,"B",0,1,0,0
"9463",20220602,"OHB7605","F",NA,0,10.43219,-84.0048,50.95479144,50.94486656,"B",0,1,0,0
"9464",20220602,"OHB7605","R","4",1,10.43219,-84.0048,50.95479144,50.94486656,"B",1,0,0,0
"9465",20220602,"OHB7605","F",NA,0,10.43219,-84.0048,50.95479144,50.94486656,"B",0,1,0,0
"9466",20220602,"OHB7605","R","6",0,10.43219,-84.0048,50.95479144,50.94486656,"B",1,0,0,0
"9467",20220602,"OHB7605","R","3",1,10.43219,-84.0048,50.95479144,50.94486656,"B",1,0,0,0
"9468",20220602,"OHB7605","L","10",0,10.43219,-84.0048,50.95479144,50.94486656,"B",0,0,1,0
"9469",20220602,"OHB7605","L",NA,0,10.43219,-84.0048,50.95479144,50.94486656,"B",0,0,1,0
"9470",20220602,"OHB7605","R","8",0,10.43219,-84.0048,50.95479144,50.94486656,"B",1,0,0,0
"9471",20220603,"OHB7606","R","2",4,10.43279,-84.0046,89.19739963,89.20719886,"B",1,0,0,0
"9472",20220603,"OHB7606","R","2",4,10.43279,-84.0046,89.19739963,89.20719886,"B",1,0,0,0
"9473",20220603,"OHB7606","R","2",4,10.43279,-84.0046,89.19739963,89.20719886,"B",1,0,0,0
"9474",20220603,"OHB7606","R",NA,3,10.43279,-84.0046,89.19739963,89.20719886,"B",1,0,0,0
"9475",20220603,"OHB7606","R","2",4,10.43279,-84.0046,89.19739963,89.20719886,"B",1,0,0,0
"9476",20220603,"OHB7606","R","2",3,10.43279,-84.0046,89.19739963,89.20719886,"B",1,0,0,0
"9477",20220603,"OHB7606","R","2",3,10.43279,-84.0046,89.19739963,89.20719886,"B",1,0,0,0
"9478",20220603,"OHB7606","R","2",3,10.43279,-84.0046,89.19739963,89.20719886,"B",1,0,0,0
"9479",20220603,"OHB7606","R","4",1,10.43279,-84.0046,89.19739963,89.20719886,"B",1,0,0,0
"9480",20220603,"OHB7606","R","4",1,10.43279,-84.0046,89.19739963,89.20719886,"B",1,0,0,0
"9481",20220603,"OHB7606","R","8",0,10.43279,-84.0046,89.19739963,89.20719886,"B",1,0,0,0
"9482",20220603,"OHB7606","R","5",1,10.43279,-84.0046,89.19739963,89.20719886,"B",1,0,0,0
"9483",20220603,"OHB7606","R","10",0,10.43279,-84.0046,89.19739963,89.20719886,"B",1,0,0,0
"9484",20220603,"OHB7606","R","10",0,10.43279,-84.0046,89.19739963,89.20719886,"B",1,0,0,0
"9485",20220603,"OHB7606","R","10",0,10.43279,-84.0046,89.19739963,89.20719886,"B",1,0,0,0
"9486",20220603,"OHB2027","R","2",2,10.43266,-84.0046,85.68683873,85.65468054,"B",1,0,0,0
"9487",20220603,"OHB2027","R","2",2,10.43266,-84.0046,85.68683873,85.65468054,"B",1,0,0,0
"9488",20220603,"OHB2027","R","2",3,10.43266,-84.0046,85.68683873,85.65468054,"B",1,0,0,0
"9489",20220603,"OHB2027","R","2",3,10.43266,-84.0046,85.68683873,85.65468054,"B",1,0,0,0
"9490",20220603,"OHB2027","R","2",3,10.43266,-84.0046,85.68683873,85.65468054,"B",1,0,0,0
"9491",20220603,"OHB2027","R","2",3,10.43266,-84.0046,85.68683873,85.65468054,"B",1,0,0,0
"9492",20220603,"OHB2027","R","4",2,10.43266,-84.0046,85.68683873,85.65468054,"B",1,0,0,0
"9493",20220603,"OHB2027","R","4",2,10.43266,-84.0046,85.68683873,85.65468054,"B",1,0,0,0
"9494",20220603,"OHB2027","F","5",1,10.43266,-84.0046,85.68683873,85.65468054,"B",0,1,0,0
"9495",20220603,"OHB2027","R","0",2,10.43266,-84.0046,85.68683873,85.65468054,"B",1,0,0,0
"9496",20220603,"OHB2027","R","0",2,10.43266,-84.0046,85.68683873,85.65468054,"B",1,0,0,0
"9497",20220603,"OHB2027","R","3",2,10.43266,-84.0046,85.68683873,85.65468054,"B",1,0,0,0
"9498",20220603,"OHB2027","R","3",2,10.43266,-84.0046,85.68683873,85.65468054,"B",1,0,0,0
"9499",20220603,"OHB2027","R","3",2,10.43266,-84.0046,85.68683873,85.65468054,"B",1,0,0,0
"9500",20220603,"OHB2027",NA,NA,NA,10.43266,-84.0046,85.68683873,85.65468054,"B",NA,NA,NA,NA
"9501",20220603,"OHB7607","R","8",0,10.43321,-84.0045,112.0305836,111.9925881,"I",1,0,0,0
"9502",20220603,"OHB7607","R","7",0,10.43321,-84.0045,112.0305836,111.9925881,"I",1,0,0,0
"9503",20220603,"OHB7607","R","7",0,10.43321,-84.0045,112.0305836,111.9925881,"I",1,0,0,0
"9504",20220603,"OHB7607","R","7",0,10.43321,-84.0045,112.0305836,111.9925881,"I",1,0,0,0
"9505",20220603,"OHB7607","R","7",0,10.43321,-84.0045,112.0305836,111.9925881,"I",1,0,0,0
"9506",20220603,"OHB7607","R","7",0,10.43321,-84.0045,112.0305836,111.9925881,"I",1,0,0,0
"9507",20220603,"OHB7607","R","7",0,10.43321,-84.0045,112.0305836,111.9925881,"I",1,0,0,0
"9508",20220603,"OHB7607","R","7",0,10.43321,-84.0045,112.0305836,111.9925881,"I",1,0,0,0
"9509",20220603,"OHB7607","R","7",0,10.43321,-84.0045,112.0305836,111.9925881,"I",1,0,0,0
"9510",20220603,"OHB7607","R","7",0,10.43321,-84.0045,112.0305836,111.9925881,"I",1,0,0,0
"9511",20220603,"OHB7607","R","7",0,10.43321,-84.0045,112.0305836,111.9925881,"I",1,0,0,0
"9512",20220603,"OHB7607","R","7",0,10.43321,-84.0045,112.0305836,111.9925881,"I",1,0,0,0
"9513",20220603,"OHB7607","R","7",0,10.43321,-84.0045,112.0305836,111.9925881,"I",1,0,0,0
"9514",20220603,"OHB7607","R","7",0,10.43321,-84.0045,112.0305836,111.9925881,"I",1,0,0,0
"9515",20220603,"OHB7607","R","7",0,10.43321,-84.0045,112.0305836,111.9925881,"I",1,0,0,0
"9516",20220603,"OHB2028","R","7",NA,10.43265,-84.0046,85.42244727,85.40301853,"B",1,0,0,0
"9517",20220603,"OHB2028","R","7",NA,10.43265,-84.0046,85.42244727,85.40301853,"B",1,0,0,0
"9518",20220603,"OHB2028","R","7",NA,10.43265,-84.0046,85.42244727,85.40301853,"B",1,0,0,0
"9519",20220603,"OHB2028","R","7",NA,10.43265,-84.0046,85.42244727,85.40301853,"B",1,0,0,0
"9520",20220603,"OHB2028","R","7",NA,10.43265,-84.0046,85.42244727,85.40301853,"B",1,0,0,0
"9521",20220603,"OHB2028","R","0",1,10.43265,-84.0046,85.42244727,85.40301853,"B",1,0,0,0
"9522",20220603,"OHB2028","R","0",1,10.43265,-84.0046,85.42244727,85.40301853,"B",1,0,0,0
"9523",20220603,"OHB2028","R","0",1,10.43265,-84.0046,85.42244727,85.40301853,"B",1,0,0,0
"9524",20220603,"OHB2028","R","0.5",1,10.43265,-84.0046,85.42244727,85.40301853,"B",1,0,0,0
"9525",20220603,"OHB2028","R","0.5",1,10.43265,-84.0046,85.42244727,85.40301853,"B",1,0,0,0
"9526",20220603,"OHB2028","R","0.5",1,10.43265,-84.0046,85.42244727,85.40301853,"B",1,0,0,0
"9527",20220603,"OHB2028","R","0.5",1,10.43265,-84.0046,85.42244727,85.40301853,"B",1,0,0,0
"9528",20220603,"OHB2028","R","0.5",1,10.43265,-84.0046,85.42244727,85.40301853,"B",1,0,0,0
"9529",20220603,"OHB2028","R","0.5",1,10.43265,-84.0046,85.42244727,85.40301853,"B",1,0,0,0
"9530",20220603,"OHB2028","R","0.5",1,10.43265,-84.0046,85.42244727,85.40301853,"B",1,0,0,0
"9531",20220603,"OHB2029","R","0.5",1,10.43281,-84.0046,89.73389119,89.74550718,"B",1,0,0,0
"9532",20220603,"OHB2029","R","0.5",1,10.43281,-84.0046,89.73389119,89.74550718,"B",1,0,0,0
"9533",20220603,"OHB2029","R","0.5",1,10.43281,-84.0046,89.73389119,89.74550718,"B",1,0,0,0
"9534",20220603,"OHB2029","R","0.5",1,10.43281,-84.0046,89.73389119,89.74550718,"B",1,0,0,0
"9535",20220603,"OHB2029","R","0.5",1,10.43281,-84.0046,89.73389119,89.74550718,"B",1,0,0,0
"9536",20220603,"OHB2029","R","0.5",1,10.43281,-84.0046,89.73389119,89.74550718,"B",1,0,0,0
"9537",20220603,"OHB2029","R","0.5",1,10.43281,-84.0046,89.73389119,89.74550718,"B",1,0,0,0
"9538",20220603,"OHB2029","R","1",1,10.43281,-84.0046,89.73389119,89.74550718,"B",1,0,0,0
"9539",20220603,"OHB2029","R","0.5",1,10.43281,-84.0046,89.73389119,89.74550718,"B",1,0,0,0
"9540",20220603,"OHB2029","L","0.5",2,10.43281,-84.0046,89.73389119,89.74550718,"B",0,0,1,0
"9541",20220603,"OHB2029","L","2",2,10.43281,-84.0046,89.73389119,89.74550718,"B",0,0,1,0
"9542",20220603,"OHB2029","L","3",2,10.43281,-84.0046,89.73389119,89.74550718,"B",0,0,1,0
"9543",20220603,"OHB2029","L",NA,NA,10.43281,-84.0046,89.73389119,89.74550718,"B",0,0,1,0
"9544",20220603,"OHB2029",NA,NA,NA,10.43281,-84.0046,89.73389119,89.74550718,"B",NA,NA,NA,NA
"9545",20220603,"OHB2029",NA,NA,NA,10.43281,-84.0046,89.73389119,89.74550718,"B",NA,NA,NA,NA
"9546",20220603,"OHB2030","R","0.5",4,10.4328,-84.0046,89.46223657,89.47845234,"B",1,0,0,0
"9547",20220603,"OHB2030","R","2",4,10.4328,-84.0046,89.46223657,89.47845234,"B",1,0,0,0
"9548",20220603,"OHB2030","R","3",4,10.4328,-84.0046,89.46223657,89.47845234,"B",1,0,0,0
"9549",20220603,"OHB2030","R","9",NA,10.4328,-84.0046,89.46223657,89.47845234,"B",1,0,0,0
"9550",20220603,"OHB2030","L",NA,NA,10.4328,-84.0046,89.46223657,89.47845234,"B",0,0,1,0
"9551",20220603,"OHB2030","R","1",4,10.4328,-84.0046,89.46223657,89.47845234,"B",1,0,0,0
"9552",20220603,"OHB2030","L","3",NA,10.4328,-84.0046,89.46223657,89.47845234,"B",0,0,1,0
"9553",20220603,"OHB2030","L",NA,NA,10.4328,-84.0046,89.46223657,89.47845234,"B",0,0,1,0
"9554",20220603,"OHB2030","L",NA,NA,10.4328,-84.0046,89.46223657,89.47845234,"B",0,0,1,0
"9555",20220603,"OHB2030","F",NA,NA,10.4328,-84.0046,89.46223657,89.47845234,"B",0,1,0,0
"9556",20220603,"OHB2030","F",NA,NA,10.4328,-84.0046,89.46223657,89.47845234,"B",0,1,0,0
"9557",20220603,"OHB2030","L",NA,NA,10.4328,-84.0046,89.46223657,89.47845234,"B",0,0,1,0
"9558",20220603,"OHB2030",NA,NA,3,10.4328,-84.0046,89.46223657,89.47845234,"B",NA,NA,NA,NA
"9559",20220603,"OHB2030",NA,NA,NA,10.4328,-84.0046,89.46223657,89.47845234,"B",NA,NA,NA,NA
"9560",20220603,"OHB2030",NA,NA,NA,10.4328,-84.0046,89.46223657,89.47845234,"B",NA,NA,NA,NA
"9561",20220603,"OHB2031","F","4",1,10.43281,-84.0047,79.10960964,79.09959,"B",0,1,0,0
"9562",20220603,"OHB2031","F",NA,NA,10.43281,-84.0047,79.10960964,79.09959,"B",0,1,0,0
"9563",20220603,"OHB2031","F",NA,NA,10.43281,-84.0047,79.10960964,79.09959,"B",0,1,0,0
"9564",20220603,"OHB2031","F","1",2,10.43281,-84.0047,79.10960964,79.09959,"B",0,1,0,0
"9565",20220603,"OHB2031","F","5",2,10.43281,-84.0047,79.10960964,79.09959,"B",0,1,0,0
"9566",20220603,"OHB2031","F","5",1,10.43281,-84.0047,79.10960964,79.09959,"B",0,1,0,0
"9567",20220603,"OHB2031","F",NA,NA,10.43281,-84.0047,79.10960964,79.09959,"B",0,1,0,0
"9568",20220603,"OHB2031","F",NA,NA,10.43281,-84.0047,79.10960964,79.09959,"B",0,1,0,0
"9569",20220603,"OHB2031","F",NA,NA,10.43281,-84.0047,79.10960964,79.09959,"B",0,1,0,0
"9570",20220603,"OHB2031","F","3",2,10.43281,-84.0047,79.10960964,79.09959,"B",0,1,0,0
"9571",20220603,"OHB2031","F",NA,NA,10.43281,-84.0047,79.10960964,79.09959,"B",0,1,0,0
"9572",20220603,"OHB2031","R",NA,NA,10.43281,-84.0047,79.10960964,79.09959,"B",1,0,0,0
"9573",20220603,"OHB2031","O",NA,NA,10.43281,-84.0047,79.10960964,79.09959,"B",0,0,0,0
"9574",20220603,"OHB2031","R","5",1,10.43281,-84.0047,79.10960964,79.09959,"B",1,0,0,0
"9575",20220603,"OHB2031","R","5",2,10.43281,-84.0047,79.10960964,79.09959,"B",1,0,0,0
"9576",20220603,"OHB7608","R","0.5",5,10.43574,-84.0207,133.2840251,133.3092005,"I",1,0,0,0
"9577",20220603,"OHB7608","R","0.5",5,10.43574,-84.0207,133.2840251,133.3092005,"I",1,0,0,0
"9578",20220603,"OHB7608","R","0.5",5,10.43574,-84.0207,133.2840251,133.3092005,"I",1,0,0,0
"9579",20220603,"OHB7608","R","2",3,10.43574,-84.0207,133.2840251,133.3092005,"I",1,0,0,0
"9580",20220603,"OHB7608","R","2",5,10.43574,-84.0207,133.2840251,133.3092005,"I",1,0,0,0
"9581",20220603,"OHB7608","R","3",5,10.43574,-84.0207,133.2840251,133.3092005,"I",1,0,0,0
"9582",20220603,"OHB7608","R","3",5,10.43574,-84.0207,133.2840251,133.3092005,"I",1,0,0,0
"9583",20220603,"OHB7608","R","2",5,10.43574,-84.0207,133.2840251,133.3092005,"I",1,0,0,0
"9584",20220603,"OHB7608","R","2",4,10.43574,-84.0207,133.2840251,133.3092005,"I",1,0,0,0
"9585",20220603,"OHB7608","R","1",5,10.43574,-84.0207,133.2840251,133.3092005,"I",1,0,0,0
"9586",20220603,"OHB7608","R","2",4,10.43574,-84.0207,133.2840251,133.3092005,"I",1,0,0,0
"9587",20220603,"OHB7608","R","2",5,10.43574,-84.0207,133.2840251,133.3092005,"I",1,0,0,0
"9588",20220603,"OHB7608","R","2",4,10.43574,-84.0207,133.2840251,133.3092005,"I",1,0,0,0
"9589",20220603,"OHB7608","R","3",4,10.43574,-84.0207,133.2840251,133.3092005,"I",1,0,0,0
"9590",20220603,"OHB7608","R","3",5,10.43574,-84.0207,133.2840251,133.3092005,"I",1,0,0,0
"9591",20220603,"OHB7609","R","2",5,10.43571,-84.0206,134.3774436,134.4396107,"I",1,0,0,0
"9592",20220603,"OHB7609","R","2",6,10.43571,-84.0206,134.3774436,134.4396107,"I",1,0,0,0
"9593",20220603,"OHB7609","L",NA,NA,10.43571,-84.0206,134.3774436,134.4396107,"I",0,0,1,0
"9594",20220603,"OHB7609","R","2",2,10.43571,-84.0206,134.3774436,134.4396107,"I",1,0,0,0
"9595",20220603,"OHB7609","L",NA,NA,10.43571,-84.0206,134.3774436,134.4396107,"I",0,0,1,0
"9596",20220603,"OHB7609","L",NA,3,10.43571,-84.0206,134.3774436,134.4396107,"I",0,0,1,0
"9597",20220603,"OHB7609","L",NA,NA,10.43571,-84.0206,134.3774436,134.4396107,"I",0,0,1,0
"9598",20220603,"OHB7609","L",NA,NA,10.43571,-84.0206,134.3774436,134.4396107,"I",0,0,1,0
"9599",20220603,"OHB7609","L",NA,NA,10.43571,-84.0206,134.3774436,134.4396107,"I",0,0,1,0
"9600",20220603,"OHB7609",NA,NA,NA,10.43571,-84.0206,134.3774436,134.4396107,"I",NA,NA,NA,NA
"9601",20220603,"OHB7609",NA,NA,NA,10.43571,-84.0206,134.3774436,134.4396107,"I",NA,NA,NA,NA
"9602",20220603,"OHB7609",NA,NA,NA,10.43571,-84.0206,134.3774436,134.4396107,"I",NA,NA,NA,NA
"9603",20220603,"OHB7609",NA,NA,NA,10.43571,-84.0206,134.3774436,134.4396107,"I",NA,NA,NA,NA
"9604",20220603,"OHB7609",NA,NA,NA,10.43571,-84.0206,134.3774436,134.4396107,"I",NA,NA,NA,NA
"9605",20220603,"OHB7609",NA,NA,NA,10.43571,-84.0206,134.3774436,134.4396107,"I",NA,NA,NA,NA
"9606",20220604,"OHB7610","R","1",2,10.4357,-84.02,124.6363255,124.7799342,"I",1,0,0,0
"9607",20220604,"OHB7610","R",NA,0,10.4357,-84.02,124.6363255,124.7799342,"I",1,0,0,0
"9608",20220604,"OHB7610","R",NA,NA,10.4357,-84.02,124.6363255,124.7799342,"I",1,0,0,0
"9609",20220604,"OHB7610","R",NA,NA,10.4357,-84.02,124.6363255,124.7799342,"I",1,0,0,0
"9610",20220604,"OHB7610","R",NA,NA,10.4357,-84.02,124.6363255,124.7799342,"I",1,0,0,0
"9611",20220604,"OHB7610","R","1",NA,10.4357,-84.02,124.6363255,124.7799342,"I",1,0,0,0
"9612",20220604,"OHB7610","R","1",NA,10.4357,-84.02,124.6363255,124.7799342,"I",1,0,0,0
"9613",20220604,"OHB7610","L",NA,NA,10.4357,-84.02,124.6363255,124.7799342,"I",0,0,1,0
"9614",20220604,"OHB7610","R","4",1,10.4357,-84.02,124.6363255,124.7799342,"I",1,0,0,0
"9615",20220604,"OHB7610","R","4",1,10.4357,-84.02,124.6363255,124.7799342,"I",1,0,0,0
"9616",20220604,"OHB7610","R","2",2,10.4357,-84.02,124.6363255,124.7799342,"I",1,0,0,0
"9617",20220604,"OHB7610","R",NA,2,10.4357,-84.02,124.6363255,124.7799342,"I",1,0,0,0
"9618",20220604,"OHB7610","L","3",NA,10.4357,-84.02,124.6363255,124.7799342,"I",0,0,1,0
"9619",20220604,"OHB7610","R","2",NA,10.4357,-84.02,124.6363255,124.7799342,"I",1,0,0,0
"9620",20220604,"OHB7610","R","3",0,10.4357,-84.02,124.6363255,124.7799342,"I",1,0,0,0
"9621",20220604,"OHB7611","R",NA,0,10.43565,-84.0201,130.8181635,130.8891131,"I",1,0,0,0
"9622",20220604,"OHB7611","R","7",0,10.43565,-84.0201,130.8181635,130.8891131,"I",1,0,0,0
"9623",20220604,"OHB7611","R","8",0,10.43565,-84.0201,130.8181635,130.8891131,"I",1,0,0,0
"9624",20220604,"OHB7611","R","8",0,10.43565,-84.0201,130.8181635,130.8891131,"I",1,0,0,0
"9625",20220604,"OHB7611","R","8",0,10.43565,-84.0201,130.8181635,130.8891131,"I",1,0,0,0
"9626",20220604,"OHB7611","R","4",1,10.43565,-84.0201,130.8181635,130.8891131,"I",1,0,0,0
"9627",20220604,"OHB7611","R","5",1,10.43565,-84.0201,130.8181635,130.8891131,"I",1,0,0,0
"9628",20220604,"OHB7611","L","4",1,10.43565,-84.0201,130.8181635,130.8891131,"I",0,0,1,0
"9629",20220604,"OHB7611","R","4",1,10.43565,-84.0201,130.8181635,130.8891131,"I",1,0,0,0
"9630",20220604,"OHB7611","S","0",1,10.43565,-84.0201,130.8181635,130.8891131,"I",0,0,0,1
"9631",20220604,"OHB7611",NA,NA,0,10.43565,-84.0201,130.8181635,130.8891131,"I",NA,NA,NA,NA
"9632",20220604,"OHB7611",NA,NA,NA,10.43565,-84.0201,130.8181635,130.8891131,"I",NA,NA,NA,NA
"9633",20220604,"OHB7611",NA,NA,NA,10.43565,-84.0201,130.8181635,130.8891131,"I",NA,NA,NA,NA
"9634",20220604,"OHB7611",NA,NA,NA,10.43565,-84.0201,130.8181635,130.8891131,"I",NA,NA,NA,NA
"9635",20220604,"OHB7611",NA,NA,NA,10.43565,-84.0201,130.8181635,130.8891131,"I",NA,NA,NA,NA
"9636",20220604,"OHB7612","R","0.5",3,10.43564,-84.02,131.2781156,131.4223552,"I",1,0,0,0
"9637",20220604,"OHB7612","R",NA,0,10.43564,-84.02,131.2781156,131.4223552,"I",1,0,0,0
"9638",20220604,"OHB7612","R","4",1,10.43564,-84.02,131.2781156,131.4223552,"I",1,0,0,0
"9639",20220604,"OHB7612","R",NA,0,10.43564,-84.02,131.2781156,131.4223552,"I",1,0,0,0
"9640",20220604,"OHB7612","L",NA,0,10.43564,-84.02,131.2781156,131.4223552,"I",0,0,1,0
"9641",20220604,"OHB7612","L",NA,NA,10.43564,-84.02,131.2781156,131.4223552,"I",0,0,1,0
"9642",20220604,"OHB7612","L",NA,NA,10.43564,-84.02,131.2781156,131.4223552,"I",0,0,1,0
"9643",20220604,"OHB7612","L",NA,NA,10.43564,-84.02,131.2781156,131.4223552,"I",0,0,1,0
"9644",20220604,"OHB7612","L",NA,NA,10.43564,-84.02,131.2781156,131.4223552,"I",0,0,1,0
"9645",20220604,"OHB7612",NA,NA,NA,10.43564,-84.02,131.2781156,131.4223552,"I",NA,NA,NA,NA
"9646",20220604,"OHB7612",NA,NA,NA,10.43564,-84.02,131.2781156,131.4223552,"I",NA,NA,NA,NA
"9647",20220604,"OHB7612",NA,NA,NA,10.43564,-84.02,131.2781156,131.4223552,"I",NA,NA,NA,NA
"9648",20220604,"OHB7612",NA,NA,NA,10.43564,-84.02,131.2781156,131.4223552,"I",NA,NA,NA,NA
"9649",20220604,"OHB7612",NA,NA,NA,10.43564,-84.02,131.2781156,131.4223552,"I",NA,NA,NA,NA
"9650",20220604,"OHB7612",NA,NA,NA,10.43564,-84.02,131.2781156,131.4223552,"I",NA,NA,NA,NA
"9651",20220604,"OHB7613","R",NA,0,10.43599,-84.0197,95.27275788,95.27908113,"B",1,0,0,0
"9652",20220604,"OHB7613","R",NA,0,10.43599,-84.0197,95.27275788,95.27908113,"B",1,0,0,0
"9653",20220604,"OHB7613","R",NA,0,10.43599,-84.0197,95.27275788,95.27908113,"B",1,0,0,0
"9654",20220604,"OHB7613","R",NA,0,10.43599,-84.0197,95.27275788,95.27908113,"B",1,0,0,0
"9655",20220604,"OHB7613","R",NA,0,10.43599,-84.0197,95.27275788,95.27908113,"B",1,0,0,0
"9656",20220604,"OHB7613","R",NA,0,10.43599,-84.0197,95.27275788,95.27908113,"B",1,0,0,0
"9657",20220604,"OHB7613","R",NA,0,10.43599,-84.0197,95.27275788,95.27908113,"B",1,0,0,0
"9658",20220604,"OHB7613","R",NA,0,10.43599,-84.0197,95.27275788,95.27908113,"B",1,0,0,0
"9659",20220604,"OHB7613","R",NA,0,10.43599,-84.0197,95.27275788,95.27908113,"B",1,0,0,0
"9660",20220604,"OHB7613","R",NA,0,10.43599,-84.0197,95.27275788,95.27908113,"B",1,0,0,0
"9661",20220604,"OHB7613","R",NA,0,10.43599,-84.0197,95.27275788,95.27908113,"B",1,0,0,0
"9662",20220604,"OHB7613","R",NA,0,10.43599,-84.0197,95.27275788,95.27908113,"B",1,0,0,0
"9663",20220604,"OHB7613","R",NA,0,10.43599,-84.0197,95.27275788,95.27908113,"B",1,0,0,0
"9664",20220604,"OHB7613","R",NA,0,10.43599,-84.0197,95.27275788,95.27908113,"B",1,0,0,0
"9665",20220604,"OHB7613","R",NA,0,10.43599,-84.0197,95.27275788,95.27908113,"B",1,0,0,0
"9666",20220604,"OHB7614","R",NA,0,10.43591,-84.0197,104.0508751,104.0640554,"I",1,0,0,0
"9667",20220604,"OHB7614","R",NA,0,10.43591,-84.0197,104.0508751,104.0640554,"I",1,0,0,0
"9668",20220604,"OHB7614","R",NA,0,10.43591,-84.0197,104.0508751,104.0640554,"I",1,0,0,0
"9669",20220604,"OHB7614","R",NA,0,10.43591,-84.0197,104.0508751,104.0640554,"I",1,0,0,0
"9670",20220604,"OHB7614","R",NA,0,10.43591,-84.0197,104.0508751,104.0640554,"I",1,0,0,0
"9671",20220604,"OHB7614","R",NA,0,10.43591,-84.0197,104.0508751,104.0640554,"I",1,0,0,0
"9672",20220604,"OHB7614","R",NA,0,10.43591,-84.0197,104.0508751,104.0640554,"I",1,0,0,0
"9673",20220604,"OHB7614","R",NA,0,10.43591,-84.0197,104.0508751,104.0640554,"I",1,0,0,0
"9674",20220604,"OHB7614","R",NA,0,10.43591,-84.0197,104.0508751,104.0640554,"I",1,0,0,0
"9675",20220604,"OHB7614","R",NA,0,10.43591,-84.0197,104.0508751,104.0640554,"I",1,0,0,0
"9676",20220604,"OHB7614","R",NA,0,10.43591,-84.0197,104.0508751,104.0640554,"I",1,0,0,0
"9677",20220604,"OHB7614","R",NA,0,10.43591,-84.0197,104.0508751,104.0640554,"I",1,0,0,0
"9678",20220604,"OHB7614","R",NA,0,10.43591,-84.0197,104.0508751,104.0640554,"I",1,0,0,0
"9679",20220604,"OHB7614","R",NA,0,10.43591,-84.0197,104.0508751,104.0640554,"I",1,0,0,0
"9680",20220604,"OHB7614","R",NA,0,10.43591,-84.0197,104.0508751,104.0640554,"I",1,0,0,0
"9681",20220605,"OHB1079","R",NA,0,10.43853,-84.0147,119.1234279,119.1824254,"I",1,0,0,0
"9682",20220605,"OHB1079","R",NA,0,10.43853,-84.0147,119.1234279,119.1824254,"I",1,0,0,0
"9683",20220605,"OHB1079","R",NA,0,10.43853,-84.0147,119.1234279,119.1824254,"I",1,0,0,0
"9684",20220605,"OHB1079","R",NA,0,10.43853,-84.0147,119.1234279,119.1824254,"I",1,0,0,0
"9685",20220605,"OHB1079","R",NA,0,10.43853,-84.0147,119.1234279,119.1824254,"I",1,0,0,0
"9686",20220605,"OHB1079","R",NA,0,10.43853,-84.0147,119.1234279,119.1824254,"I",1,0,0,0
"9687",20220605,"OHB1079","R",NA,0,10.43853,-84.0147,119.1234279,119.1824254,"I",1,0,0,0
"9688",20220605,"OHB1079","R",NA,0,10.43853,-84.0147,119.1234279,119.1824254,"I",1,0,0,0
"9689",20220605,"OHB1079","R",NA,0,10.43853,-84.0147,119.1234279,119.1824254,"I",1,0,0,0
"9690",20220605,"OHB1079","R",NA,0,10.43853,-84.0147,119.1234279,119.1824254,"I",1,0,0,0
"9691",20220605,"OHB1079","R",NA,0,10.43853,-84.0147,119.1234279,119.1824254,"I",1,0,0,0
"9692",20220605,"OHB1079","R",NA,0,10.43853,-84.0147,119.1234279,119.1824254,"I",1,0,0,0
"9693",20220605,"OHB1079","R",NA,0,10.43853,-84.0147,119.1234279,119.1824254,"I",1,0,0,0
"9694",20220605,"OHB1079","R",NA,0,10.43853,-84.0147,119.1234279,119.1824254,"I",1,0,0,0
"9695",20220605,"OHB1079","R",NA,0,10.43853,-84.0147,119.1234279,119.1824254,"I",1,0,0,0
"9696",20220605,"OHB7615","R","1",2,10.43839,-84.0136,153.7746831,153.7787597,"I",1,0,0,0
